Total time (s),Time-O1 (s),Time-O2 (s),v1,v2,v3,v4,v5,v6,O1,O2
9.295000076293945,9.294000148773193,0.0009999275207519531,2.700444779029973,11.594073778090099,0.9929527713646502,8.320400503615085,-2.7061168152557884,4.552460104355598,1.246164740253613,19.593771997492816
9.299999952316284,9.299000024795532,0.0009999275207519531,0.28655039663548276,0.5120740194277233,-2.1722048046158506,7.596384484204013,-0.9347097151971218,0.056060345107980344,1.4249475650210712,20.13317011573511
9.382999897003174,9.381999969482422,0.0009999275207519531,2.81377669357839,9.361154259314807,-0.20941220701349073,0.2796827675576681,1.3777776824907448,6.138940626288691,1.2546989069299879,21.933372214333755
9.381999969482422,9.38100004196167,0.0009999275207519531,-1.762490718160498,7.296830246169924,2.301659568780071,12.307760807159635,-1.8898538945073897,0.9448623100147996,1.3827919333103886,20.7037052196995
9.379999876022339,9.378999948501587,0.0009999275207519531,1.8120180809608302,3.5189032144062384,2.005720563629329,1.7979566474987276,1.3357536681894722,3.1483473017763997,1.2360035462771104,6.712310357492432
9.388000011444092,9.38700008392334,0.0009999275207519531,0.8990131027138899,9.228347523505295,-0.18694653323265786,11.020563408837951,-1.103609533950109,0.011399021738852098,1.1941456159248076,19.20047321203261
9.376000165939331,9.375,0.0010001659393310547,-2.2122383932347427,1.7155814860934502,-0.46797120034799233,11.382823816251285,-1.0616897336522997,9.866469554907239,1.2567741470267029,18.110107825384784
9.325000047683716,9.324000120162964,0.0009999275207519531,3.0142555222672742,8.001551926442843,-0.45501985639002207,4.181674666270754,1.6565440140195653,11.899556816174183,1.3204259205596216,20.098497511239543
9.424000024795532,9.419000148773193,0.004999876022338867,0.3972005723099654,3.5937317436176834,-1.6473149931710613,10.492921817368407,-3.1076239012663556,3.537194194317868,1.3178449129918166,19.67114350344864
9.339999914169312,9.33899998664856,0.0009999275207519531,-1.3243377578217577,6.119991613288627,1.5068641663537043,0.5011851087347615,-0.807021189463359,0.5029986687878021,1.228128653833207,20.542975609625515
9.408999919891357,9.407999992370605,0.0009999275207519531,2.130399062508465,9.768366045956759,0.24839447395118697,11.012708902133486,-0.49012723481150156,8.949726167927817,1.2831959860494895,19.34238708831908
9.271999835968018,9.270999908447266,0.0009999275207519531,1.6777987089196698,5.619053595258743,-1.851716465388756,9.508328945406587,-1.9356971514004262,5.533056156393818,1.177189098111565,20.006644949490305
9.394999980926514,9.394000053405762,0.0009999275207519531,-2.139106078566688,3.375469830883933,2.519629430075197,9.884519479359977,-2.642621013927356,12.133053021976568,1.3182967670901853,15.90890549398213
9.424000024795532,9.422999858856201,0.0010001659393310547,1.539716883283627,1.1872209627457933,-0.6941037389843188,6.78839205516562,1.673529337012586,1.7440276393523075,1.2415648449379424,19.195711548847797
9.338000059127808,9.337000131607056,0.0009999275207519531,-0.9620166628326157,0.9159061931025516,-1.295909506061272,2.328669997256432,-0.4027939440068842,8.256516123094597,1.3163865621263129,10.475770501310905
9.484000205993652,9.483000040054321,0.0010001659393310547,-0.5202615747846417,2.7545157683863564,-0.46400305321694546,11.941581236217221,1.095712480688027,5.146940351951326,1.199489362439999,15.618931830292775
9.484000205993652,9.483000040054321,0.0010001659393310547,0.856919532298551,6.393495676380111,-1.216200289190004,12.068646661974162,-2.4494061651154144,4.745755959818383,1.1564507890727924,20.000186995319847
9.336999893188477,9.335999965667725,0.0009999275207519531,-0.04680693075728426,7.588928350993669,-0.21326137025521152,0.4040415987077402,3.1359097175481674,6.1858597483360995,1.4380713119347213,20.715597754315848
9.567000150680542,9.565999984741211,0.0010001659393310547,1.252168308433995,7.922342037282626,1.788150700609517,8.820647673971596,2.499368255080963,9.536991066264882,1.228065802564553,11.790310657955288
9.504999876022339,9.503999948501587,0.0009999275207519531,2.7695117423139086,11.20286302567942,0.4708573187175902,1.8433395376011954,2.021817485601394,8.780916842488391,1.4112827003151418,20.50987769194589
9.480000019073486,9.478999853134155,0.0010001659393310547,0.3528713472238092,1.166401307396861,0.7551624538971877,8.78780080349811,0.6136910953479964,3.765195721461975,1.34514268123789,8.605373588368373
9.470999956130981,9.46999979019165,0.0010001659393310547,-2.718299916110326,4.2124663200669294,2.83246714414006,0.5755598775774533,-0.6677851440346494,8.16071305692873,1.2991256586948075,21.090476062906685
9.753999948501587,9.753000020980835,0.0009999275207519531,-1.8657143863221723,3.0562063232761143,-1.279596462793913,6.974247834733493,-0.8378320305050417,5.529389642300152,1.2770374773668045,10.13854067553815
9.459999799728394,9.458999872207642,0.0009999275207519531,2.1933265252556486,3.6052076290621056,2.574850820730261,4.139097755938058,-0.29985324575882366,5.019030151929881,1.3970045024077513,19.841711351044395
9.48800015449524,9.486999988555908,0.0010001659393310547,0.7018476984851358,10.846338244473598,-0.6333737377518114,4.553561966309441,0.5229082619760179,0.3865644156876576,1.28165225465753,13.889514967185923
9.57699990272522,9.575999975204468,0.0009999275207519531,-0.024402878924947302,0.7370852215235617,2.8055227382137304,3.0266559197273697,-1.4203961034429387,3.7264256253654513,1.2835118041958384,19.889868641560913
9.5,9.499000072479248,0.0009999275207519531,0.5353576754934795,1.245004432383658,-2.05306952999215,8.153708402805488,-1.123468005164171,0.6404803619017461,1.3857640999015015,20.442684105120517
9.479000091552734,9.477999925613403,0.0010001659393310547,2.244329985278468,8.497563679047357,-0.5023881945792079,3.7102789381803056,0.26406469045376646,5.73352298105976,1.4106178149612418,20.187299653880004
9.498000144958496,9.496999979019165,0.0010001659393310547,-0.25470499006527003,3.008000100140399,1.0669793125772489,12.507843537724298,-2.2119435433503702,2.9656679287625405,1.3129973717537833,22.11719057825498
9.519999980926514,9.518999814987183,0.0010001659393310547,1.9931466137516733,4.575243880342741,1.6052011733991158,1.5234367014911634,1.3433520536253425,3.689078146732757,1.24461091065724,6.445437725550913
9.494999885559082,9.492999792098999,0.002000093460083008,0.874943623793564,7.607353958374926,-0.7754830089518583,11.61986675895044,-1.8731480483897158,2.7185465361459236,1.146429335130053,20.214225445574762
9.480999946594238,9.480000019073486,0.0009999275207519531,3.141592653589793,11.715483192766913,-0.12979319911603715,0.0,2.128971725160141,4.991109133838086,1.4037734098773569,23.14239146314414
9.489000082015991,9.48800015449524,0.0009999275207519531,2.8960399806699466,8.803263145470735,-0.31019338527894524,2.034802539155774,1.4921649966624726,8.502717522592425,1.2806147255731881,21.104368322291577
9.617000102996826,9.615999937057495,0.0010001659393310547,-2.5228981429958464,7.87881100722624,3.141592653589793,0.0,0.7946923617999286,0.0,1.4066513093565611,21.423961487582613
9.481000185012817,9.480000019073486,0.0010001659393310547,-0.7864469587239816,6.119991613288627,1.5068641663537043,3.530322425464694,-1.8588527984722987,0.5029986687878021,1.1218257117110777,20.103793426446014
9.644999980926514,9.643999814987183,0.0010001659393310547,3.0486628392792046,8.98490076617035,-0.24551385945503434,0.0,1.8488339012810806,5.1728355736056955,1.3432928089258478,21.872465938807082
9.549999952316284,9.549000024795532,0.0009999275207519531,0.8044929819545219,6.442956459295285,-1.1756121956497694,12.232164789229927,-2.4822148807421978,4.6954739761024324,1.1633407078369544,20.02377450735526
9.627000093460083,9.626000165939331,0.0009999275207519531,3.0797437247636195,8.632642377437968,-3.141592653589793,12.566370614359172,-2.3060553744128507,0.0,1.3330417371599665,14.958536355284895
9.573999881744385,9.572999954223633,0.0009999275207519531,1.6993003123880672,6.309162575666983,-2.2368092431297093,9.931867700080772,-2.4977128723255184,6.123070000204203,1.2340277935907058,18.794943535608624
9.664000034332275,9.663000106811523,0.0009999275207519531,0.9890749832434154,6.791471872681593,-1.2104089879182598,12.566370614359172,-2.5981034980476254,4.490680441623212,1.1330075208425152,19.640909054424608
9.632999897003174,9.631999969482422,0.0009999275207519531,1.268437756310537,5.81240102105463,-1.9453828200337562,9.344091956693525,-2.140307906894308,5.559117776578312,1.192536814852856,20.296585435508916
9.541000127792358,9.539999961853027,0.0010001659393310547,1.0420266900611774,6.393495676380111,-1.216200289190004,11.905540388508578,-2.4494061651154144,4.745755959818383,1.1231716653945962,19.76361670467554
9.588000059127808,9.587000131607056,0.0009999275207519531,3.141592653589793,10.926846346702506,-0.20601162224473799,0.1698166173032116,-0.17546302059767527,6.097489422019594,1.446058169851798,22.616025263108515
9.621999979019165,9.620999813079834,0.0010001659393310547,2.8014526715313286,12.526881472199735,-0.19364768528824294,0.3470870161587598,1.3866291378721782,6.165757624031324,1.2559713859707984,23.37103396742886
9.61299991607666,9.611999988555908,0.0009999275207519531,2.8150385204427644,9.308654086348,-0.22880412630995284,0.16535342179135104,1.3954535863813244,6.063627845648316,1.2518040942879303,21.969187541727038
9.674000024795532,9.67300009727478,0.0009999275207519531,3.141592653589793,12.566370614359172,-0.6091825399790842,0.0,1.6944552417666738,7.122745021566946,1.2757857026126023,22.845937898301504
9.57200002670288,9.57099986076355,0.0010001659393310547,3.141592653589793,12.566370614359172,-2.98109500598774,0.010087099293883073,3.141592653589793,7.720208260758561,1.3288516046171739,12.658225797820569
9.773000001907349,9.772000074386597,0.0009999275207519531,-1.5033073549155396,3.2981365553519018,-1.2385319008036546,6.717367413708813,-0.9687275546136883,5.622831403818157,1.2049962542437178,5.771277888318451
9.66100001335144,9.658999919891357,0.002000093460083008,0.7818773332620879,6.550064197586993,-1.429076167157798,12.51390831535675,-2.570108300665334,4.730411011442602,1.1905914836706672,19.972504135201827
9.601999998092651,9.60099983215332,0.0010001659393310547,0.8244352680879236,10.904149615412624,-2.702389573920894,10.494395614469642,-1.8267692568366845,3.832597674512639,1.195255415993733,20.65034800201754
9.628000020980835,9.627000093460083,0.0009999275207519531,-1.0112617123506533,1.2297472975245975,2.6064199845024545,0.08998936102797872,-0.44907095555809806,2.67028252954353,1.3894882040445236,20.14738246560915
9.656000137329102,9.65500020980835,0.0009999275207519531,-0.46207584702479165,5.156624669511452,0.7109474708387258,4.742129158343298,-1.9385784789056988,0.6810869065292798,1.3524169147425096,19.81826759071964
9.613999843597412,9.61299991607666,0.0009999275207519531,2.247350082350799,8.789503678692045,-0.03865057312634168,1.3039920932785511,0.7627277812854907,5.337703256517151,1.3676140077694119,19.67707350544654
9.632999897003174,9.631999969482422,0.0009999275207519531,-0.44669058680187396,6.07436344592986,1.0438731427569836,3.2788169725266005,-1.9255801672070962,0.9546917370764745,1.3019526245761204,20.061048642326302
9.701000213623047,9.700000047683716,0.0010001659393310547,0.8962321363504286,7.794609693800853,-1.2308588088871038,8.592371875250148,-0.8953621508708596,3.031291612487025,1.146967282642916,17.49985872847508
9.687000036239624,9.686000108718872,0.0009999275207519531,2.543429974094083,11.5845493064167,-0.3772204228064409,1.940207822675779,0.8175758917240676,6.203917848564066,1.3335934651461239,22.094153077634875
9.797999858856201,9.79699993133545,0.0009999275207519531,-0.9689926906549449,11.763839720706734,-0.5442794690797166,7.901329603613668,-0.06556897027153452,1.4567937843144385,1.3212195291183502,13.507416789905406
9.763000011444092,9.76199984550476,0.0010001659393310547,0.7999201201515738,5.252091729150946,-2.33831290331054,10.612632764067357,-3.141592653589793,3.7726428787565034,1.3141207683178924,20.705899436552492
9.741999864578247,9.740999937057495,0.0009999275207519531,3.0440344198017057,10.736182908215838,-2.312951601775927,4.7662285938214275,2.561937324945007,8.60566664264094,1.3158210720073107,13.504967243409034
9.872999906539917,9.871999979019165,0.0009999275207519531,1.9969555704773354,1.2543223655051126,1.5068641663537043,3.530322425464694,-3.0646233194304076,0.5029986687878021,1.21567966540314,15.402981385648685
9.79200005531311,9.79200005531311,0.0,2.971896553343521,11.748906215722219,-0.468625621111093,6.7165148029115755,2.546804875427357,4.374571291835583,1.3553832076467256,20.407239433920928
9.828999996185303,9.827999830245972,0.0010001659393310547,-1.1279985180517802,6.1661317544512855,1.990899716366716,2.527264196184392,-1.827527566376728,0.0,1.1662231873298043,20.327071989121798
9.628999948501587,9.628000020980835,0.0009999275207519531,1.8194823912497706,5.360458349778235,3.141592653589793,0.0,2.7717542099535346,8.686875563553302,1.2570255565452209,13.398073824330544
9.761000156402588,9.759999990463257,0.0010001659393310547,2.6545793338117534,10.838543534213954,-1.3370295382673152,3.4674240494636654,-1.1403904998628978,7.905811350139871,1.1905713088212113,19.655218001626515
9.760999917984009,9.759999990463257,0.0009999275207519531,3.141592653589793,12.566370614359172,0.07555961153119006,0.0,1.9972141935503291,5.923075525284515,1.3888039620410917,23.608113361854986
9.824999809265137,9.823999881744385,0.0009999275207519531,1.4647981866874544,6.800608462327073,-2.203318313288695,6.577465283988744,-2.4497030400373343,5.380709882278643,1.186381065184063,19.312214425048285
9.741999864578247,9.740999937057495,0.0009999275207519531,2.667017064796644,8.903716765550634,-0.3659608432125694,1.7961532574733496,0.861373791167086,5.880565577478806,1.3287115043440292,21.19761548016839
9.73799991607666,9.736999988555908,0.0009999275207519531,2.0680905336835647,11.741740091134627,-0.20328315458673502,0.14385959560127476,-0.6442426050162807,6.087845628828473,1.3656948373431597,21.527718551655415
9.776000022888184,9.774999856948853,0.0010001659393310547,0.7519969822263892,6.746625189754613,1.0761058577691487,0.8122137078162079,-0.9464708902381349,8.03769897529699,1.162906548496765,18.426102169153637
9.815999984741211,9.815000057220459,0.0009999275207519531,2.1115090474357348,6.721921373308769,-1.3839116080140719,3.673123916082573,-0.5953034341510552,4.471117074663304,1.2555160715990097,19.922495073145722
9.871000051498413,9.86899995803833,0.002000093460083008,1.3201548292909682,7.672819749738315,-0.7347812924216572,5.408781163333254,1.816822199674569,7.502165256278335,1.1598706031500052,19.250236330896616
9.69700002670288,9.696000099182129,0.0009999275207519531,-3.141592653589793,0.0,3.141592653589793,1.65445418819094,-3.141592653589793,4.111438924350615,1.3239976003301808,4.111438924350615
9.85700011253357,9.856000185012817,0.0009999275207519531,1.737265520916194,12.566370614359172,-3.141592653589793,11.765266299345075,-2.10525117137423,3.1924980882981413,1.2960731352981776,20.99330373923787
9.741000175476074,9.740000009536743,0.0010001659393310547,2.2951237318125632,12.566370614359172,-1.4006632988699972,3.3607560444817057,0.536073793060325,6.010048591061509,1.2311426581706273,21.326234454579076
9.694000005722046,9.693000078201294,0.0009999275207519531,-1.2830245898496697,0.746154356119666,2.739824720751077,2.4558192835272603,1.9398017242357097,12.366713178864302,1.3183174633982446,23.116614358360348
9.797999858856201,9.79699993133545,0.0009999275207519531,-1.6316702094324493,9.77824031546839,1.5789967477847264,0.9341752135138319,-2.114539224393165,0.0,1.3382548288453402,21.857276849207867
9.7260000705719,9.725000143051147,0.0009999275207519531,0.7016814293119396,8.712464780977431,0.582526233618333,2.475261604797761,-0.660753197902542,2.93255270998157,1.2981394496040486,13.857702590208625
9.871000051498413,9.869999885559082,0.0010001659393310547,3.088674438865689,12.566370614359172,-0.17262473115526344,0.0,1.8158416935360446,6.49454121154233,1.3367534210652554,23.589879519614943
9.76800012588501,9.766999959945679,0.0010001659393310547,0.1437913738565711,7.9682302997793135,0.4900600737206692,1.6356536456538926,-1.3308461611019895,1.8101232822947182,1.3277362164293591,15.796598667332844
9.844000101089478,9.842999935150146,0.0010001659393310547,2.173254702565509,10.049924737108022,-1.0735936836451976,3.5105536708883793,0.3744127087828997,5.328000647301433,1.2953167304653113,21.01562560251715
9.886000156402588,9.884999990463257,0.0010001659393310547,2.721954813204195,11.98597767774755,-0.3339173373756023,0.9028596412621233,1.106632358264175,6.571006109839706,1.2778675054772106,22.849532922577417
9.889000177383423,9.888000011444092,0.0010001659393310547,2.80994967355375,12.566370614359172,-0.19757263551049487,0.0,1.3004467739090884,6.410412857148926,1.2614989943864525,23.58217283328784
9.828999996185303,9.82800006866455,0.0009999275207519531,3.141592653589793,12.379041346062266,1.335717794566131,0.0,3.141592653589793,8.254237209245114,1.2808808174035484,19.99561292759318
9.79800009727478,9.796000003814697,0.002000093460083008,0.37119625067146567,6.620144821124532,0.37495770772484427,4.593976194772795,-1.605074259069935,2.2151442687402305,1.3283538662373955,17.271217027600294
9.872999906539917,9.871999979019165,0.0009999275207519531,2.7586201894895863,6.969788388936682,0.3617296724118235,1.9381866962693568,3.141592653589793,8.500931360593686,1.4322112589039244,20.739499476180942
9.852999925613403,9.851999998092651,0.0009999275207519531,2.1640151599100323,10.57640595801374,-1.419407840056521,0.0,-0.4256499248693659,6.972400701146072,1.3248004207941009,22.195820986427435
9.902999877929688,9.901999950408936,0.0009999275207519531,3.141592653589793,12.566370614359172,0.08097674356237605,0.0,2.998407856080735,10.649117549198497,1.424754240812841,23.60631918258745
9.931999921798706,9.930999994277954,0.0009999275207519531,1.4494135827303265,10.892881360341203,-2.9348011984415097,10.213323296234536,1.6944576316556548,1.74222027295962,1.447557897504471,16.981356651816377
9.914999961853027,9.914000034332275,0.0009999275207519531,0.9009230694611831,10.115217743258379,0.9300201397814998,0.36655923698363946,-0.9262367681683279,4.175879186759342,1.1842364979795141,16.911199280799547
9.842000007629395,9.840999841690063,0.0010001659393310547,1.6354333858904928,10.783149727630809,-1.2825271899031028,7.448453932750665,1.3754189104815915,6.331010928183168,1.0589351843473511,20.152912282445076
9.875,9.873999834060669,0.0010001659393310547,-1.784504192389761,11.756798187816688,1.3282128693183393,0.0,3.141592653589793,6.570260140956226,1.233661467520401,23.197821652943077
9.905999898910522,9.90499997138977,0.0009999275207519531,3.141592653589793,12.566370614359172,0.14910582172151976,0.0,2.673668116861508,6.641270368641757,1.4240631908261265,23.57317398675502
9.999000072479248,9.998000144958496,0.0009999275207519531,2.872980559551241,8.775867818997803,-0.2351390931179429,0.1676536384565675,1.8695962048143087,6.056047061502381,1.345902706734911,21.771295727636403
10.036999940872192,10.03600001335144,0.0009999275207519531,-1.1025660348955904,0.2683856016285304,1.526646727246607,1.9469175688205933,-2.019297112262723,1.448013783388383,1.2577643895778858,19.598991675852073
9.941999912261963,9.940999984741211,0.0009999275207519531,3.141592653589793,12.566370614359172,2.6055386903522186,0.0,3.141592653589793,9.001426040986843,1.3313151162835482,13.636990534829797
9.996000051498413,9.995000123977661,0.0009999275207519531,0.21974348140618205,6.318260903519487,0.1203366571624962,5.503837831092945,0.4018758880677489,4.830251281357248,1.4178352387415942,2.8858159801904923
9.92300009727478,9.921000003814697,0.002000093460083008,3.141592653589793,12.566370614359172,-3.141592653589793,2.503107762243555,3.141592653589793,12.258333982425345,1.3271325455214504,10.063262852115617
10.039000034332275,10.037999868392944,0.0010001659393310547,-0.44711628115897517,3.233171664883473,2.3316228551755307,4.008307056614473,-2.2567987574351336,0.0,1.4120564523435672,19.687010786407694
9.984999895095825,9.983999967575073,0.0009999275207519531,2.4886066568123675,11.733596621538416,-1.3970304437915224,2.1904385892186986,0.9332286765292312,6.173662409724153,1.1590991458266702,20.933679709129848
10.04800009727478,10.04699993133545,0.0010001659393310547,3.141592653589793,12.566370614359172,-2.419250665665455,0.0,0.7569641893296244,0.2967307575156575,1.4425150696739866,22.269460763974074
9.974999904632568,9.973999977111816,0.0009999275207519531,-2.13761960024627,10.924753952441769,0.14698325303532678,1.3213021718239801,-2.1594997996209813,10.100364383239569,1.4350582722131844,20.571082600179707
10.02999997138977,10.029000043869019,0.0009999275207519531,-1.5694977790316085,12.566370614359172,1.382024909326911,0.0,3.141592653589793,7.317909567278487,1.2483287812243442,23.543828793315008
10.022000074386597,10.021000146865845,0.0009999275207519531,3.141592653589793,12.013621446650308,0.09080034010436233,0.22254461066299985,2.1362660581047854,5.982260363727222,1.4128792245898207,23.199258373478724
10.032999992370605,10.032000064849854,0.0009999275207519531,2.4856562011701584,10.833004936915245,0.8070750014584291,1.3945751019788155,1.2401306994039938,4.080491846585295,1.327912125410848,17.62382525436215
9.94700002670288,9.946000099182129,0.0009999275207519531,2.9111271554980167,12.566370614359172,-1.3726582686127144,0.956304825019326,1.1542446617946536,7.182676908247991,1.1655212727962942,20.442941153498346
9.963000059127808,9.962000131607056,0.0009999275207519531,-0.6908864291788439,11.868833435201411,0.9405459230371003,0.06479381701272957,2.7009104234064276,6.623222927854885,1.2321496067799085,20.52532109295481
9.991999864578247,9.990000009536743,0.0019998550415039062,-2.758251265234988,11.097414025778878,2.152600698553413,3.4094996936699555,3.141592653589793,8.194793432170627,1.3160971735778815,14.821318536262668
9.974999904632568,9.973999977111816,0.0009999275207519531,2.2137855088489924,7.533381117962395,-0.7530988747409295,4.314667882922641,-0.8712590127060729,7.825781704758746,1.2843034339158794,20.18206066790532
10.042999982833862,10.04200005531311,0.0009999275207519531,2.2354937775849173,12.566370614359172,-1.2786864404266474,2.8281108411762808,0.10869596811482807,5.5538156770574245,1.3342990815354605,21.93425193290961
10.078999996185303,10.077999830245972,0.0010001659393310547,3.141592653589793,9.02443555553217,-0.3054088888888691,1.0153332036776144,0.5778389007071265,7.470523001440018,1.3659377585932606,21.32816301843138
10.026000022888184,10.025000095367432,0.0009999275207519531,3.141592653589793,12.566370614359172,0.9499366082520031,1.838324706137167,3.141592653589793,5.615341466686925,1.3457848843968632,20.771083251339537
10.099999904632568,10.098999977111816,0.0009999275207519531,1.9349159692744538,10.957671247002326,-0.5418079609962324,1.2193402383418406,2.1608583018272713,8.307110555427215,1.3928738652874812,21.26580935677528
10.085000038146973,10.083999872207642,0.0010001659393310547,-1.1252608620443496,12.566370614359172,-2.7302452622309596,5.809857733091568,2.2426902027921356,9.128279863390405,1.2409766019874708,20.167262965735674
10.09000015258789,10.08899998664856,0.0010001659393310547,-0.006130892760313311,10.436960086738418,1.393830967194632,0.0,-0.22362123686094693,3.912954355724235,1.3663863247263384,16.580988820858327
10.03499984741211,10.033999919891357,0.0009999275207519531,1.9640819042783662,12.480731530845242,-1.9170673892545018,4.745624694798497,0.0596397705076801,6.056221482090233,1.3932837768543316,20.188743533426088
10.098000049591064,10.097000122070312,0.0009999275207519531,-3.076598270732819,12.566370614359172,2.612591365622405,4.503209683423579,-1.059900776348523,2.419370480494198,1.310976356695455,19.72855376079825
10.181999921798706,10.176999807357788,0.005000114440917969,2.5228750929854766,10.11081611555441,-0.24192696159141386,3.6993843339922865,2.35826232599129,6.47488878803568,1.420524891026877,20.665829626533974
10.194000005722046,10.193000078201294,0.0009999275207519531,1.036250683898439,9.000486902659363,0.473859070253843,0.09952790743243298,3.141592653589793,6.280975672540877,1.314500989795842,20.400320664670588
10.185999870300293,10.184999942779541,0.0009999275207519531,3.141592653589793,12.566370614359172,-0.38035197103392604,0.05109916951411808,2.2751098136957846,9.308260233606097,1.4227293250339614,23.28816919161182
10.175999879837036,10.174999952316284,0.0009999275207519531,1.8430970987799205,4.325643934239125,0.26339892025393885,3.8757007713173706,-1.5418413397846162,6.505748112866149,1.2570270116825402,19.97148722003477
10.210000038146973,10.20900011062622,0.0009999275207519531,0.2396527404429028,6.654039303540316,0.0702482020726741,5.738456205509469,0.33064959607433714,4.657145141890729,1.4197959886837075,2.812808503496349
10.204999923706055,10.203999996185303,0.0009999275207519531,-3.141592653589793,0.0,1.8830391074096826,11.591598938249101,-3.141592653589793,5.153733342478711,1.3094839139206154,16.520484781240164
10.169000148773193,10.16700005531311,0.002000093460083008,3.141592653589793,12.488886633542261,-3.141592653589793,12.566370614359172,-1.4858290893021922,9.51531666787891,1.2378538670096053,15.04267057044421
10.259000062942505,10.257999897003174,0.0010001659393310547,2.7779604954265777,11.712386697209658,-0.9009052846892693,1.0313682540785019,1.4343085044230561,6.148605260062029,1.1736696058516798,22.04326767721467
10.170000076293945,10.168999910354614,0.0010001659393310547,-3.141592653589793,0.0,2.871430510867225,10.340473183440634,2.259000157607482,10.28850018531847,1.3238875117786753,13.372474060420636
10.288000106811523,10.287000179290771,0.0009999275207519531,3.058053448181455,10.326547650052177,-1.0531073469516932,9.180490558751089,2.471408094572113,0.05084159812371125,1.2498138225213211,21.65330921279749
10.160000085830688,10.158999919891357,0.0010001659393310547,2.6966419815437543,10.70532191844542,-0.8988620948511366,1.7578120366525638,0.16564838435316198,6.974414771325961,1.3750423990428753,21.443080701900396
10.27999997138977,10.279000043869019,0.0009999275207519531,2.044986699896218,11.76805122208698,-1.0732166113809876,4.721039332383767,1.31499776540146,6.728093811193253,1.1054513735869207,21.203907020503532
10.174000024795532,10.17300009727478,0.0009999275207519531,-2.1334473511720544,4.5253251886976305,-0.7000315221851593,10.69985130943058,1.8946981781478884,2.7790665890195685,1.2187457659827488,20.82236380291558
10.175999879837036,10.171000003814697,0.004999876022338867,3.141592653589793,10.685227245781121,-0.2409556536890325,0.0,2.3646415567914247,6.983733706027175,1.414205853557042,22.54764190072156
10.247999906539917,10.246999979019165,0.0009999275207519531,-0.8563332783682395,11.993004229155142,1.1322232152490574,0.0,3.027488835012617,6.478578501624313,1.198614981506987,20.614921863703703
10.253999948501587,10.252999782562256,0.0010001659393310547,-3.141592653589793,10.829976802615327,2.587560326444964,0.2632595141789933,1.1944073211191357,8.543560740463047,1.2331456053541914,16.6955272318875
10.19599986076355,10.194999933242798,0.0009999275207519531,2.935596444688851,9.70037667001564,-0.7041709974566431,1.3877560241724733,1.4972519107095845,7.166293316716716,1.216258298034194,21.090066204757555
10.236999988555908,10.235999822616577,0.0010001659393310547,3.141592653589793,9.844349439264978,-1.0129135505123337,0.0,2.5237470605388346,7.1442607028131615,1.347033397664843,20.871860082862824
10.193000078201294,10.192000150680542,0.0009999275207519531,1.088788619889932,11.986279096464456,-1.7676101748800264,8.587763591244876,0.5699725696533752,6.857462268521049,1.1928824590124358,20.086595868735436
10.210000038146973,10.20900011062622,0.0009999275207519531,-0.7492612918905228,6.193952322217601,-3.141592653589793,5.229491075998988,-3.141592653589793,7.9783825823224666,1.3091266467934053,18.698198619311743
10.301999807357788,10.300999879837036,0.0009999275207519531,2.3976139731437307,11.227303197799085,-1.0499233144883167,1.3761784421812644,1.2484065887649634,5.636329247122913,1.1615098994139166,22.08522653102266
10.23800015449524,10.237000226974487,0.0009999275207519531,-2.5394472707410918,10.766880245275665,0.0576136724054197,0.26401658798938765,3.0504075229508136,7.495953347217704,1.4309941468830627,21.940468052457607
10.315999984741211,10.31499981880188,0.0010001659393310547,0.4081965614641215,10.470200970965413,0.8916253811479087,1.5264552437838677,0.007922443741406437,4.355773887880893,1.3633514277600698,10.144422939872314
10.386000156402588,10.384999990463257,0.0010001659393310547,3.141592653589793,12.566370614359172,1.2590788558559027,0.0,3.0157602361550198,5.783950810298758,1.2865339804950477,20.475654534301984
10.309000015258789,10.308000087738037,0.0009999275207519531,3.141592653589793,10.455327859104985,-2.1059021218358285,0.0,3.141592653589793,11.745443732683137,1.318633955262582,15.361283759230389
10.335000038146973,10.33400011062622,0.0009999275207519531,2.8768472460329324,12.566370614359172,-1.3928673698029617,0.0,0.9789012645871991,6.019337552189311,1.1891227141625418,21.06146208996772
10.305999994277954,10.305000066757202,0.0009999275207519531,1.8262769697300683,11.690483596117716,0.2753266099213378,0.0005899773941785702,1.5711170492466193,6.523646126064057,1.2984674142270232,18.239645829000782
10.414999961853027,10.407999992370605,0.006000041961669922,1.5348889709452416,9.504756111329446,-2.2316185206909536,5.305648075712156,0.969504673688294,4.905080883935251,1.2504165568247538,19.99515366766294
